Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00265.741760,D3_11,35,0.20576
,,00266.497760,B6_14,5,0.082
,,00266.733920,B6_33,6,0.06496
,,00267.031200,B5_21,5,0.02256
,,00267.177360,A3_11,5,0.03376
,,00268.455280,A2_33,10,0.036
,,00268.452320,A2_34,11,0.046
,,00268.450400,A2_32,6,0.04408
,,00268.458640,B6_14,7,0.03392
,,00268.436880,B6_33,9,0.04016
,,00268.438720,B6_34,8,0.03152
,,00269.355440,D3_11,35,0.14976
,,00269.485280,A3_11,5,0.03016
,,00271.327920,B6_14,9,0.04128
,,00271.271760,B6_33,5,0.05168
,,00272.061600,A3_11,5,0.03016
,,00272.786240,B6_44,5,0.10112
,,00272.709280,B6_14,7,0.23728
,,00272.874400,B6_33,5,0.03456
,,00273.748400,A2_33,6,0.01824
,,00273.745520,A2_34,10,0.03632
,,00273.743520,A2_32,5,0.02072
,,00273.438560,B6_14,6,0.30392
,,00274.491680,D3_21,5,0.0148
,,00274.525280,B6_14,6,0.12656
,,00275.100640,B5_12,5,0.02144
,,00275.126240,B5_44,6,0.01768
,,00275.099200,B5_14,12,0.07248
,,00275.106720,B5_13,10,0.0668
,,00275.100640,B5_21,8,0.07752
,,00275.106000,D6_44,32,0.2416
,,00277.021040,A3_11,5,0.03136
,,00277.263760,B6_14,5,0.1192
,,00277.852800,C2_11,6,0.0568
,,00277.873600,C2_14,6,0.062
,,00278.414800,A2_34,12,0.0372
,,00278.412880,A2_32,7,0.02432
,,00278.634160,B6_14,8,0.2508
,,00278.973120,D3_11,21,0.12128
,,00279.170960,B5_14,9,0.03992
,,00279.170960,B5_13,13,0.04296
,,00279.203440,B5_44,7,0.02416
,,00279.175200,B5_21,9,0.03064
,,00279.080080,B6_14,10,0.32768
,,00280.324480,B6_33,8,0.0356
,,00280.329760,B6_34,5,0.0208
,,00281.570240,B2_41,5,0.01864
,,00282.830800,A2_34,5,0.01672
,,00284.154560,B6_14,7,0.23984
,,00285.305200,D3_21,8,0.03272
,,00285.286400,D3_32,9,0.06816
,,00285.352400,A3_11,5,0.02832
,,00285.312320,D3_34,5,0.16288
,,00285.939040,B5_14,17,0.06824
,,00285.930240,B5_13,14,0.06072
,,00285.947840,B5_44,16,0.08512
,,00285.924080,B5_21,10,0.0428
,,00285.892560,B6_14,6,0.03328
,,00285.894880,B6_33,5,0.0256
,,00287.088800,A2_22,7,0.16864
,,00287.123360,B6_14,5,0.25488
,,00287.519680,B6_14,8,0.17528
,,00287.657840,B6_33,6,0.02816
,,00287.664640,B6_34,5,0.01088
,,00288.580960,A3_11,5,0.03392
,,00289.045520,D3_11,35,0.18968
,,00289.952000,B6_14,6,0.25336
,,00290.390160,B5_21,10,0.0428
,,00292.310960,D3_21,7,0.09032
,,00292.815920,B2_31,12,0.03696
,,00292.813440,B2_22,13,0.04672
,,00293.215760,B6_14,11,0.1132
,,00293.245200,B6_33,8,0.02984
,,00294.045440,A2_21,23,0.07088
,,00294.051440,A2_11,16,0.0504
,,00294.046880,A2_13,11,0.05736
,,00294.048240,A2_14,6,0.0532
,,00294.037120,A2_33,24,0.07488
,,00294.034080,A2_34,22,0.07952
,,00294.035680,A2_32,23,0.07608
,,00294.075520,A2_43,8,0.0244
,,00294.040160,A2_44,9,0.06096
,,00294.042000,A2_42,14,0.0616
,,00294.798320,B6_33,5,0.03856
,,00294.895760,A3_11,5,0.05416
,,00295.147520,D3_21,10,0.10016
,,00295.142720,D3_32,6,0.03456
,,00296.907440,B6_14,6,0.23008
,,00297.451040,C2_14,5,0.08712
,,00297.604160,B5_14,14,0.13296
,,00297.617680,B5_13,16,0.11768
,,00297.731680,B5_44,5,0.07336
,,00297.617840,B5_21,18,0.12352
,,00298.510880,B6_14,5,0.01136
,,00298.492560,B6_33,9,0.036
,,00298.494480,B6_34,14,0.0412
,,00299.603920,B5_12,5,0.03
,,00299.540960,B5_21,10,0.0992
,,00299.821120,A3_11,5,0.04176
,,00299.621840,B5_14,14,0.09096
,,00299.616320,B5_13,10,0.10896
,,00299.635920,B5_44,9,0.03312
,,00300.888720,B6_14,6,0.1332
,,00301.660240,B5_14,10,0.02416
,,00301.656160,B5_13,9,0.02616
